timestamp;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN
30.09.2016;0.889304;0.77049;0.971404;1.1244748702356;0.8663966427678275;1.0923193868463428;1.2978753780062038;1.1542057651624291;1.2607613336967385;1.0294378034267926;0.9154831563386603;0.7931715331623094;3.823304;4.29920926927125;4.962172124232631;3.935853671592869
01.10.2016;0.889304;0.77049;0.971404;1.1244748702356;0.8663966427678275;1.0923193868463428;1.2978753780062038;1.1542057651624291;1.2607613336967385;1.0294378034267926;0.9154831563386603;0.7931715331623094;3.823304;4.29920926927125;4.962172124232631;3.935853671592869
02.10.2016;0.890198;0.77335;0.97205;1.1233455927782359;0.8687393141750487;1.091948083460084;1.2930755802676668;1.1510932954031163;1.2569341177991853;1.0287536649349314;0.915794455017746;0.7955866467774292;3.824506;4.296241959653919;4.945375315187173;3.9344745640656344
03.10.2016;0.891898;0.77823;0.97383;1.1212044426604837;0.8725549334116681;1.0918625223960587;1.2849671690888298;1.146059648175989;1.251339578273775;1.026873273569309;0.9158662189499194;0.7991435876898432;3.832305;4.296797391629984;4.924386106934968;3.93529158066603
04.10.2016;0.8917;0.78551;0.97837;1.12145340361108;0.8809128630705394;1.0971963664909723;1.2730582678769207;1.13518605746585;1.2455220175427428;1.0221082003740916;0.9114138822735776;0.8028762124758527;3.840101;4.306494336660312;4.888672327532431;3.92499872236475
05.10.2016;0.8919;0.78426;0.97442;1.121201928467317;0.8793138244197779;1.0925215831371229;1.2750873434830288;1.1372504016525133;1.2424706092367328;1.0262515137209829;0.9153137250877446;0.8048480121508179;3.837802;4.302951003475726;4.893532756993855;3.938550111861415
06.10.2016;0.897396;0.80604;0.98079;1.114335254447312;0.8981987884947114;1.0929288742093792;1.2406332191950773;1.1133392883727855;1.2168006550543398;1.0195862518989793;0.9149726241091365;0.8218273024806533;3.839599;4.278600528640645;4.7635340677882;3.9148023532050695
07.10.2016;0.892404;0.80396;0.977404;1.120568711032223;0.900892420921466;1.095248340437739;1.2438429772625503;1.110010448281009;1.2157371013483258;1.023118382981858;0.913034937446542;0.8225462551820946;3.829804;4.291558531786053;4.7636748096920245;3.918342875617452
08.10.2016;0.892404;0.80396;0.977404;1.120568711032223;0.900892420921466;1.095248340437739;1.2438429772625503;1.110010448281009;1.2157371013483258;1.023118382981858;0.913034937446542;0.8225462551820946;3.829804;4.291558531786053;4.7636748096920245;3.918342875617452
09.10.2016;0.893297;0.80443;0.97791;1.1194485148836277;0.9005179688278366;1.0947198971898484;1.2431162437999577;1.1104720112377708;1.2156558059744167;1.022588990806925;0.9134756777208537;0.8226012618748146;3.826051;4.283067109819019;4.756226147707072;3.9124776308658262
10.10.2016;0.897601;0.81036;0.98225;1.1140807552576257;0.9028064808305695;1.0943058218518027;1.2340194481465028;1.107657090675749;1.2121156029419025;1.0180707559175364;0.9138213285823364;0.8250038177653347;3.8293;4.266149436108026;4.725430672787403;3.8984983456350215
11.10.2016;0.903898;0.81379;0.98778;1.1063195183527346;0.9003117608402719;1.092800293838464;1.228818245493309;1.110726354464911;1.2138020865333807;1.0123711757678835;0.9150802810342383;0.823857539128146;3.870897;4.2824489046330445;4.756628860025313;3.9187845471663727
12.10.2016;0.907898;0.82054;0.99019;1.1014453165443696;0.903779940037317;1.0906401379890693;1.218709630243498;1.1064640358788114;1.2067540887708095;1.0099071895292822;0.9168927175592563;0.8286692452963573;3.903431;4.299415793404105;4.757148950691008;3.9421030307314755
13.10.2016;0.904978;0.81822;0.98671;1.1049992375505262;0.9041324761485915;1.0903137976834796;1.2221651878467894;1.1060326073672118;1.2059226125003055;1.0134690030505418;0.9171671514426731;0.8292406076760142;3.887802;4.296018245747411;4.751536261641124;3.9401668169979023
14.10.2016;0.911404;0.820204;0.989404;1.0972082632948725;0.8999346063875077;1.085582244537;1.2192088797421128;1.1111918498324806;1.2062901424523653;1.0107094776249137;0.9211646607452568;0.8289879563858648;3.920374;4.301466748006372;4.779754792710106;3.962359157634293
15.10.2016;0.911404;0.820204;0.989404;1.0972082632948725;0.8999346063875077;1.085582244537;1.2192088797421128;1.1111918498324806;1.2062901424523653;1.0107094776249137;0.9211646607452568;0.8289879563858648;3.920374;4.301466748006372;4.779754792710106;3.962359157634293
16.10.2016;0.9116;0.82099;0.99037;1.0969723562966214;0.9006033347959632;1.086408512505485;1.2180416326630044;1.110366752335595;1.2063118917404596;1.0097236386401043;0.920464068984319;0.8289730100871392;3.928703;4.309678587099605;4.785323816368043;3.9669042882962935
17.10.2016;0.9081;0.81835;0.98782;1.1012003083360864;0.9011672723268362;1.0877876885805529;1.221971039286369;1.1096719007759517;1.2070874320278608;1.0123301816120345;0.9192970379218885;0.8284404041222085;3.924698;4.321878647726021;4.7958672939451334;3.9730902391123886
18.10.2016;0.910703;0.81288;0.98996;1.0980528229290998;0.8925851787026067;1.0870283725868917;1.2301938785552602;1.1203412557819112;1.2178427320145653;1.0101418239120774;0.9199391894622005;0.8211240858216494;3.929102;4.314361542676371;4.83355722861923;3.9689502606165905
19.10.2016;0.910902;0.81366;0.98915;1.0978129370667755;0.8932464743737527;1.085901666699601;1.2290145761128726;1.119511835410368;1.215679767962048;1.0109690137997271;0.920893696608199;0.822585047768286;3.921974;4.30559379603953;4.820163213135707;3.9649941869281706
20.10.2016;0.914701;0.81596;0.992499;1.09325342379641;0.8920510636809187;1.085052929864513;1.2255502720721603;1.121012059414677;1.2163574194813471;1.0075576902344485;0.9216140268151404;0.8221267729237007;3.949919;4.3182624704684915;4.840824305112996;3.979771264253163
21.10.2016;0.918504;0.81724;0.99346;1.0887268863282034;0.8897511605828609;1.0816066124916168;1.2236307571827125;1.1239097449953501;1.2156282120307376;1.006583053167717;0.9245505606667606;0.8226199343707848;3.981404;4.334661580134654;4.8717683911702805;4.00761379421416
22.10.2016;0.918504;0.81724;0.99346;1.0887268863282034;0.8897511605828609;1.0816066124916168;1.2236307571827125;1.1239097449953501;1.2156282120307376;1.006583053167717;0.9245505606667606;0.8226199343707848;3.981404;4.334661580134654;4.8717683911702805;4.00761379421416
23.10.2016;0.9188;0.81858;0.994201;1.08837614279495;0.8909229429690901;1.082064649542882;1.2216276967431405;1.1224315277675976;1.214543477729727;1.005832824549563;0.9241591991961383;0.8233546335197812;3.975798;4.327163691771877;4.856944953455985;3.9989881321785035
24.10.2016;0.919702;0.81869;0.99394;1.087308715214276;0.8901687720587755;1.0807196244000774;1.221463557634758;1.123382476883802;1.2140614884754914;1.0060969475018613;0.9253093748113568;0.8236815099502988;3.974699;4.3217248630534675;4.854949981067315;3.9989325311387005
25.10.2016;0.918398;0.8211;0.99467;1.0888525454105953;0.8940568250366399;1.083048961343557;1.217878455730118;1.118497137985629;1.2113871635610767;1.0053585611308273;0.9233192918254295;0.8254999145445223;3.9649;4.3171914572984695;4.828766289124345;3.986146159027617
26.10.2016;0.9164;0.81724;0.99341;1.0912265386294195;0.8917939764295068;1.0840353557398517;1.2236307571827125;1.1213352258822378;1.2155670304928785;1.00663371618969;0.9224791375162319;0.8226613382188622;3.9657;4.327477084242688;4.852552493759483;3.992007328293454
27.10.2016;0.9174;0.82184;0.993809;1.090037061260083;0.8958360584259865;1.0832886418138217;1.216781855348973;1.1162756740971478;1.2092487588825076;1.0062295672508499;0.9231150049959298;0.8269597075494386;3.979203;4.3374787442773055;4.841822009150199;4.003991712693284
28.10.2016;0.909904;0.820404;0.98719;1.099017039160175;0.9016379749951643;1.0849386308885332;1.2189116581586632;1.1090925934052005;1.2032973998176508;1.0129762254479888;0.9217111194400268;0.8310497472624317;3.948804;4.339802880303856;4.813243231383562;4.00004457095392
29.10.2016;0.909904;0.820404;0.98719;1.099017039160175;0.9016379749951643;1.0849386308885332;1.2189116581586632;1.1090925934052005;1.2032973998176508;1.0129762254479888;0.9217111194400268;0.8310497472624317;3.948804;4.339802880303856;4.813243231383562;4.00004457095392
30.10.2016;0.910098;0.81874;0.98739;1.098782768449112;0.8996174038400261;1.0849271177389688;1.2213889635293256;1.111583652930112;1.2059872486992207;1.012771042850343;0.9217209005560113;0.8291961636232897;3.945101;4.3348089985913605;4.818502821408506;3.9954840539199306
31.10.2016;0.911199;0.81726;0.98927;1.0974551113423083;0.8969061642956149;1.0856794179976053;1.2236008124709394;1.1149438367227076;1.2104715757531264;1.0108463816753768;0.9210822121362217;0.8261243138880184;3.924203;4.30663664029482;4.801657979100898;3.966766403509659
01.11.2016;0.904204;0.817101;0.97509;1.1059451185794356;0.9036688623363753;1.078396025675622;1.2238389134268592;1.1066000408762198;1.193353086093396;1.0255463598231958;0.9273031207375729;0.8379749561578931;3.889699;4.301793621793312;4.760364997717541;3.9890666502579246
02.11.2016;0.901098;0.81275;0.97316;1.109757207318183;0.9019551702478532;1.079971323873763;1.2303906490310674;1.1087025530605967;1.1973669640110736;1.0275802540178387;0.9259505117349665;0.8351658514529984;3.897901;4.325723728162753;4.795940941248847;4.005406099716388
03.11.2016;0.900805;0.80227;0.974401;1.110118172079418;0.8906145059141546;1.0817002569923568;1.246463160781283;1.1228202475475837;1.214554950328443;1.0262715247623926;0.9244705208635869;0.8233468561711247;3.888007;4.316147223871981;4.846257494359754;3.9901508721768555
04.11.2016;0.896904;0.79882;0.967041;1.114946527164557;0.8906415848295915;1.0781990045757406;1.251846473548484;1.1227861095115297;1.2105868656267995;1.0340823191570987;0.9274725683812786;0.8260456381890736;3.888038;4.33495446558383;4.867226659322501;4.020551352010928
05.11.2016;0.896904;0.79882;0.967041;1.114946527164557;0.8906415848295915;1.0781990045757406;1.251846473548484;1.1227861095115297;1.2105868656267995;1.0340823191570987;0.9274725683812786;0.8260456381890736;3.888038;4.33495446558383;4.867226659322501;4.020551352010928
06.11.2016;0.9009;0.80102;0.97454;1.11000111000111;0.8891330891330891;1.0817404817404817;1.2484082794437092;1.124691018950838;1.2166238046490725;1.0261251462228334;0.9244361442321506;0.8219467646274139;3.895999;4.324563214563215;4.863797408304412;3.997782543559013
07.11.2016;0.904901;0.80676;0.974096;1.1050932643460445;0.8915450419438149;1.0764669284264246;1.2395260052555903;1.1216483216817887;1.2074173236154493;1.0265928614838784;0.928964906949623;0.8282140569307338;3.916204;4.327770662205037;4.854236699885964;4.02034707051461
08.11.2016;0.9075;0.80731;0.97942;1.1019283746556474;0.8895977961432506;1.0792506887052342;1.238681547360989;1.1241035042300975;1.2131894811162998;1.0210124359314696;0.9265687856078088;0.8242735496518347;3.926298;4.326499173553719;4.863432882040357;4.008799085172858
09.11.2016;0.915695;0.80529;0.98471;1.092066681591578;0.8794303780188818;1.0753689820300427;1.2417886724037304;1.137099678376734;1.2228017236026774;1.0155274141625454;0.929913375511572;0.817794071350956;3.972799;4.33856142056034;4.933376795936868;4.034486295457546
10.11.2016;0.918096;0.79627;0.98718;1.0892107143479548;0.8673058155138461;1.0752470329900141;1.2558554259233676;1.15299584311854;1.23975535936303;1.0129864867602667;0.9300188415486538;0.8066107498125976;4.012596;4.370562555549746;5.039240458638401;4.064705524828299
11.11.2016;0.92104;0.793704;0.98745;1.0857291757144099;0.8617475896812299;1.072103274559194;1.259915535262516;1.1604326045981876;1.2441035952949715;1.0127095042786975;0.9327459618208516;0.8037915843840193;4.087038;4.43741639885347;5.149322669408242;4.138982226948199
12.11.2016;0.92104;0.793704;0.98745;1.0857291757144099;0.8617475896812299;1.072103274559194;1.259915535262516;1.1604326045981876;1.2441035952949715;1.0127095042786975;0.9327459618208516;0.8037915843840193;4.087038;4.43741639885347;5.149322669408242;4.138982226948199
13.11.2016;0.923497;0.79553;0.98966;1.0828405506460768;0.8614321432554735;1.0716439793523964;1.25702361947381;1.1608575415132052;1.2440259952484507;1.0104480326576804;0.93314572681527;0.8038417234201645;4.078003;4.415827014056353;5.126146091285055;4.1206101085221185
14.11.2016;0.930299;0.798898;0.99706;1.0749232236087538;0.8587540134945861;1.0717629493313439;1.251724250154588;1.164477818194563;1.2480441808591334;1.002948669087116;0.933042143903075;0.8012536858363589;4.112895;4.421046351764326;5.148210409839554;4.125022566345055
15.11.2016;0.932402;0.80325;1.001699;1.072498771988906;0.8614846386000888;1.0743209474025153;1.2449424214130096;1.160786803610333;1.2470575785869902;0.9983038817049833;0.9308205359094899;0.8018875929795279;4.107797;4.405607238079712;5.113970743853097;4.100829690356085
16.11.2016;0.934015;0.803702;1.00114;1.0706466170243518;0.8604808273957056;1.0718671541677596;1.2442422689006623;1.162140942787252;1.2456607050872088;0.9988612981201431;0.9329514353636855;0.8027868230217553;4.158896;4.452707932956109;5.174674195161889;4.154160257306671
17.11.2016;0.9412;0.80583;1.007301;1.062473438164046;0.8561729706757332;1.0702305567360815;1.2409565292927789;1.1679882853703634;1.2500167529131454;0.9927519182448941;0.9343781054520943;0.799989278279283;4.170702;4.431260093497663;5.175659878634452;4.140472410927816
18.11.2016;0.944304;0.80992;1.00995;1.0589810061166742;0.8576898964740168;1.0695178671275352;1.2346898459107072;1.1659225602528644;1.2469750098775187;0.990148027130056;0.9350007426110205;0.8019406901331749;4.184504;4.431310256019247;5.166564598972737;4.1432783801178275
19.11.2016;0.944304;0.80992;1.009304;1.0589810061166742;0.8576898964740168;1.0688337653975837;1.2346898459107072;1.1659225602528644;1.2461774002370605;0.9907817664449958;0.9355991851810753;0.802453968279131;4.184504;4.431310256019247;5.166564598972737;4.14593026481615
20.11.2016;0.944804;0.81148;1.01106;1.058420582470015;0.8588871342627677;1.0701267141121333;1.2323162616453887;1.1642973332676099;1.2459456794991868;0.9890609855003659;0.9344687753446876;0.8026032085138369;4.195198;4.440283910737042;5.169810716222212;4.149306668249165
21.11.2016;0.939803;0.80049;1.00781;1.0640527855305846;0.8517636142893776;1.0723630377855784;1.2492348436582592;1.1740346537745632;1.2589913677872304;0.992250523412151;0.9325200186543098;0.7942866214861928;4.157796;4.424114415467923;5.194063636022936;4.125575257240948
22.11.2016;0.940396;0.80497;1.01087;1.0633818093654162;0.8559904550848791;1.0749407696332183;1.2422823210802887;1.1682373256146192;1.2557859299104315;0.9892468863454252;0.9302838149316925;0.7963140661014769;4.1528;4.4160119779327;5.158950022982223;4.108144469615282
23.11.2016;0.948302;0.80436;1.01742;1.0545163882391897;0.8482108020440745;1.0728860637223163;1.2432244268735393;1.178952210453031;1.2648813963896763;0.9828782606986298;0.9320654203770321;0.7905879577755499;4.203806;4.432982319978235;5.2262743050375455;4.131829529594465
24.11.2016;0.946797;0.80311;1.01678;1.0561926157349464;0.8482388516228928;1.0739155278269787;1.2451594426666335;1.1789132248384406;1.2660532181145796;0.9834969216546352;0.9311719349318437;0.789856212750054;4.191297;4.426816941752033;5.218833036570333;4.122127697240307
25.11.2016;0.943804;0.80094;1.01389;1.0595420235557382;0.848629588346733;1.0742590622629276;1.2485329737558368;1.178370414762654;1.2658750967613055;0.9863002889859848;0.9308741579461283;0.7899673534604346;4.154504;4.401871575030409;5.18703523360052;4.097588495793429
26.11.2016;0.943804;0.80094;1.012904;1.0595420235557382;0.848629588346733;1.0732143538277015;1.2485329737558368;1.178370414762654;1.2646440432491823;0.9872603919028852;0.9317803069195106;0.7907363382906968;4.154504;4.401871575030409;5.18703523360052;4.101577247202104
27.11.2016;0.942302;0.80125;1.01255;1.0612309004968683;0.8503112590231158;1.0745493482981041;1.24804992199688;1.176039937597504;1.2637129485179408;0.9876055503431929;0.9306226852994913;0.7913189472124833;4.161898;4.416734762316115;5.19425647425897;4.110313564762234
28.11.2016;0.941395;0.80587;1.01233;1.0622533580484281;0.8560381136504868;1.0753509419531653;1.240894933425987;1.168172285852557;1.2561951679551293;0.9878201772149399;0.9299289757292583;0.7960546462122036;4.1631;4.422266954891411;5.165969697345726;4.112394179763516
29.11.2016;0.938973;0.80065;1.011703;1.0649933491165349;0.8526869249701535;1.0774569662812457;1.2489851995253856;1.1727633797539498;1.2636020733154312;0.9884323759047863;0.9281113133004448;0.7913883817681671;4.164203;4.434848499371121;5.20102791481921;4.116033065039838
30.11.2016;0.943899;0.79893;1.01705;1.0594353845061812;0.8464147117435235;1.0774987578120117;1.2516741141276457;1.1814539446509706;1.273015157773522;0.9832358291136128;0.9280753158645101;0.7855366009537388;4.205018;4.454944861685413;5.2633121800408045;4.134524359667666
01.12.2016;0.937597;0.79434;1.01062;1.066556313640082;0.8472083421768628;1.0778831416909398;1.258906765364957;1.1803472064858875;1.2722763552131329;0.9894915992163226;0.9277443549504264;0.7859927569214937;4.211804;4.492126148014552;5.3022685499911875;4.167544675545704
02.12.2016;0.937504;0.78558;1.01028;1.0666621155749736;0.8379484247533877;1.0776274021230843;1.2729448305710431;1.1933908704396752;1.2860307034293135;0.9898246030803342;0.9279645246862256;0.7775864116878488;4.198038;4.477888094344131;5.343870770640801;4.15532129706616
03.12.2016;0.937504;0.78558;1.010904;1.0666621155749736;0.8379484247533877;1.078292999283203;1.2729448305710431;1.1933908704396752;1.2868250210035899;0.9892136147448224;0.92739172067773;0.7771064314712376;4.198038;4.477888094344131;5.343870770640801;4.152756344816125
04.12.2016;0.944401;0.78906;1.01377;1.0588722375346913;0.8355137277491235;1.073452908245544;1.2673307479786076;1.196868425721745;1.284781892378273;0.9864170373950698;0.9315732365329414;0.7783422275269538;4.234201;4.4834778870416265;5.366133120421767;4.176688006155242
05.12.2016;0.929601;0.78573;1.00704;1.0757303402212346;0.8452336002220308;1.083303481816392;1.272701818690899;1.1831048833568782;1.2816616394944826;0.9930092151255164;0.9231023593898952;0.7802371306005721;4.181506;4.4981728720171335;5.321810291066905;4.152273991102637
06.12.2016;0.932501;0.78952;1.01002;1.072384908970607;0.8466693333304737;1.0831302057584924;1.266592359914885;1.18109864221299;1.2792836153612321;0.9900794043682304;0.9232500346527792;0.7816874913368053;4.158904;4.459945887457493;5.267636032019454;4.11764519514465
07.12.2016;0.929201;0.79189;1.00684;1.0761934177858181;0.8522268056104114;1.083554580763473;1.2628016517445606;1.1733965576026975;1.2714392150424934;0.9932064677605181;0.9228884430495412;0.7865102697548767;4.115202;4.428753305259034;5.196683882862519;4.0872452425410195
08.12.2016;0.941402;0.79479;1.015901;1.0622454594317836;0.8442620687017873;1.0791362244822085;1.2581939883491238;1.1844663370198416;1.278200530957863;0.9843478842918749;0.9266670669681396;0.7823498549563392;4.179797;4.439970384596591;5.258995457919702;4.1143743337195255
09.12.2016;0.946604;0.79513;1.01639;1.0564079594001292;0.8399816607578248;1.0737224858546974;1.2576559807830165;1.1905021820331267;1.27826896230805;0.983874300219404;0.9313393480848887;0.7823079723334547;4.211504;4.449066346645481;5.296623193691597;4.143590550871221
10.12.2016;0.946604;0.79513;1.017404;1.0564079594001292;0.8399816607578248;1.0747936835255292;1.2576559807830165;1.1905021820331267;1.2795442254725642;0.9828937177365138;0.9304111247842548;0.7815282817838342;4.211504;4.449066346645481;5.296623193691597;4.139460823822199
11.12.2016;0.947896;0.79383;1.01805;1.0549680555672776;0.8374652915509719;1.0740102289702667;1.2597155562274038;1.1940793368857312;1.2824534220173083;0.9822700260301558;0.9310898285938806;0.7797554147635186;4.211053;4.44252639530075;5.3047289721980775;4.136391139924365
12.12.2016;0.939696;0.78889;1.01321;1.0641739456164547;0.8395161839573649;1.078231683438048;1.2676038484452838;1.1911622659686394;1.284348895283246;0.9869622289554979;0.9274444587005656;0.7786046328007027;4.180502;4.44878130799748;5.299220423633206;4.125997572072917
13.12.2016;0.94101;0.7897;1.01195;1.0626879629334438;0.8392046843285406;1.0753870840904984;1.2663036596175763;1.1916044067367355;1.2814359883500064;0.9881911161618658;0.9298977222194773;0.7803745244330254;4.163497;4.424498145609504;5.2722514879068;4.114330747566579
14.12.2016;0.950971;0.79768;1.022101;1.0515567772308514;0.8388058100615055;1.0747972335644305;1.2536355430749173;1.1921710460334973;1.281342142212416;0.9783768923032069;0.930408051650473;0.780431679452422;4.218014;4.435481208154613;5.287852271587605;4.126807429011419
15.12.2016;0.959704;0.80492;1.02974;1.0419879462834374;0.8387169377224644;1.072976667805907;1.2423594891417782;1.192297371167321;1.2793072603488547;0.9711189232233378;0.9319867150931302;0.781673043680929;4.256901;4.435639530521911;5.288601351687125;4.13395711538835
16.12.2016;0.956604;0.80074;1.02595;1.0453646440951532;0.837065285112753;1.0724918566094224;1.2488448185428478;1.1946499487973625;1.2812523415840347;0.9747063697061261;0.932408012086359;0.7804863784784835;4.226504;4.418237849726742;5.278247620950621;4.119600370388421
17.12.2016;0.956604;0.80074;1.025504;1.0453646440951532;0.837065285112753;1.072025623978156;1.2488448185428478;1.1946499487973625;1.2806953567949646;0.9751302774050613;0.9328135238867913;0.7808258183293288;4.226504;4.418237849726742;5.278247620950621;4.121392017973601
18.12.2016;0.956898;0.80066;1.02663;1.045043463357641;0.8367244993719289;1.072872970786855;1.248969600079934;1.1951365123772888;1.2822296605300625;0.974060761910328;0.9320767949504691;0.7798914896311233;4.237798;4.428683098930084;5.292880873279544;4.127872748702064
19.12.2016;0.960904;0.80722;1.02725;1.0406866867033544;0.8400631072406818;1.0690453989160207;1.2388196526349693;1.1903867594955526;1.2725774881692722;0.9734728644439037;0.9354139693356047;0.785806765636408;4.248898;4.421771581760509;5.263618344441415;4.136186906789973
20.12.2016;0.962199;0.80879;1.02897;1.039286052053681;0.8405641660404968;1.0693941689816762;1.2364148913809518;1.1896771720718604;1.2722338307842578;0.9718456320398069;0.9351088953030702;0.7860190287374754;4.241494;4.408125554069377;5.244246343302959;4.122077417223049
21.12.2016;0.958802;0.80955;1.02661;1.0429682040713306;0.8443349096059457;1.0707215879816687;1.2352541535420913;1.1843641529244642;1.2681242665678463;0.9740797381673664;0.9339496011143472;0.7885662520333915;4.231505;4.413325170368856;5.226984126984127;4.121823282453902
22.12.2016;0.9579;0.81391;1.02563;1.043950307965341;0.8496815951560707;1.0707067543584927;1.2286370728950375;1.1769114521261563;1.2601270410733374;0.9750104813626747;0.933962540097306;0.7935707808858945;4.233963;4.4200469777638585;5.202003907065892;4.128158302701754
23.12.2016;0.956504;0.81398;1.026041;1.0454739342438715;0.8509948729958264;1.0726991209655161;1.2285314135482444;1.17509521118455;1.260523600088454;0.9746199225956858;0.9322278544424638;0.7933211245944364;4.217504;4.4092904995692646;5.181336150765374;4.110463422026995
24.12.2016;0.956504;0.81398;1.025904;1.0454739342438715;0.8509948729958264;1.0725558910365245;1.2285314135482444;1.17509521118455;1.260355291284798;0.9747500740810057;0.9323523448587783;0.793427065300457;4.209904;4.401344897669011;5.171999312022408;4.103604235873922
25.12.2016;0.956198;0.81366;1.02601;1.045808504096432;0.8509325474431029;1.0730099832879803;1.2290145761128726;1.1751812796499765;1.2609812452375686;0.9746493698891823;0.9319577781892963;0.7930332063040321;4.2181;4.41132485112916;5.184106383501708;4.11116850712956
26.12.2016;0.956302;0.81463;1.02685;1.045694770062177;0.8518543305357512;1.0737716746383466;1.2275511581945178;1.1739096276837337;1.2605109067920406;0.9738520718702829;0.9312966840336953;0.7933291133076885;4.216304;4.408967041792237;5.175728858500178;4.106056386034961
27.12.2016;0.955701;0.81462;1.02767;1.0463523633437655;0.8523795622270982;1.0753049332374875;1.2275662271979573;1.173186270899315;1.261532984704525;0.9730750143528564;0.9299687642920392;0.7926863681921239;4.202401;4.397192218068203;5.158725540742923;4.089251413391458
28.12.2016;0.959597;0.81796;1.02809;1.042104133297624;0.8523994968721245;1.071376838401954;1.2225536701061177;1.1731588341728203;1.2568952026993985;0.9726774893248646;0.9333784007236722;0.7956112791681663;4.2287;4.406745748475662;5.16981270477774;4.113161299108055
29.12.2016;0.945498;0.81354;1.01648;1.0576436967608605;0.8604354530628304;1.0750736648834796;1.2291958600683432;1.1622022273028982;1.2494530078422696;0.9837871871556745;0.9301688178813158;0.8003502282386274;4.168016;4.4082758503984145;5.123308011898615;4.100440736659845
30.12.2016;0.950404;0.81026;1.017504;1.0521841238041927;0.8525427081535851;1.0706015547072614;1.23417174734036;1.1729617653592674;1.2557746896058055;0.9827971192250842;0.9340543132999969;0.7963211938233167;4.182038;4.400273988745839;5.161353145903784;4.110094898889833
31.12.2016;0.950404;0.81026;1.017804;1.0521841238041927;0.8525427081535851;1.0709172099444024;1.23417174734036;1.1729617653592674;1.2561449411300076;0.9825074375813025;0.9337789987070203;0.7960864763746262;4.182038;4.400273988745839;5.161353145903784;4.108883439247636
